source,line,kind,token,target,status,semantics
submodules/create-yss-harness-dev/template/scripts/verify-lifecycle-checkpoint,6,import-export,node:url,,external-module,lexical-reference-candidate
submodules/create-yss-harness-dev/template/scripts/verify-lifecycle-checkpoint,7,import-export,./vendor/yaml.mjs,submodules/create-yss-harness-dev/template/scripts/vendor/yaml.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-harness-dev/template/scripts/verify-lifecycle-checkpoint,8,import-export,./lib/approval-record.mjs,submodules/create-yss-harness-dev/template/scripts/lib/approval-record.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-harness-dev/template/scripts/verify-lifecycle-checkpoint,27,scripts-literal,scripts/verify-lifecycle-checkpoint,submodules/create-yss-harness-dev/template/scripts/verify-lifecycle-checkpoint,resolved-file,lexical-reference-candidate
submodules/create-yss-harness-dev/template/scripts/verify-lifecycle-registry,2,import-export,./node-verify-lifecycle-registry.mjs,submodules/create-yss-harness-dev/template/scripts/node-verify-lifecycle-registry.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-harness-dev/template/scripts/verify-lifecycle-scenarios,2,import-export,./lib/scenario-checks.mjs,submodules/create-yss-harness-dev/template/scripts/lib/scenario-checks.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-harness-dev/template/scripts/verify-lifecycle-transition-scenarios,2,import-export,node:assert/strict,,external-module,lexical-reference-candidate
submodules/create-yss-harness-dev/template/scripts/verify-lifecycle-transition-scenarios,3,import-export,./lib/lifecycle-transition.mjs,submodules/create-yss-harness-dev/template/scripts/lib/lifecycle-transition.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-harness-dev/template/scripts/verify-maintenance-checkpoint,2,import-export,node:util,,external-module,lexical-reference-candidate
submodules/create-yss-harness-dev/template/scripts/verify-maintenance-checkpoint,3,import-export,./lib/maintenance-intensity.mjs,submodules/create-yss-harness-dev/template/scripts/lib/maintenance-intensity.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-harness-dev/template/scripts/verify-maintenance-checkpoint,7,scripts-literal,scripts/verify-maintenance-checkpoint,submodules/create-yss-harness-dev/template/scripts/verify-maintenance-checkpoint,resolved-file,lexical-reference-candidate
submodules/create-yss-harness-dev/template/scripts/verify-maintenance-intensity-scenarios,2,import-export,node:fs,,external-module,lexical-reference-candidate
submodules/create-yss-harness-dev/template/scripts/verify-maintenance-intensity-scenarios,3,import-export,node:os,,external-module,lexical-reference-candidate
submodules/create-yss-harness-dev/template/scripts/verify-maintenance-intensity-scenarios,4,import-export,node:path,,external-module,lexical-reference-candidate
submodules/create-yss-harness-dev/template/scripts/verify-maintenance-intensity-scenarios,5,import-export,./lib/maintenance-intensity.mjs,submodules/create-yss-harness-dev/template/scripts/lib/maintenance-intensity.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-harness-dev/template/scripts/verify-maintenance-intensity-scenarios,6,import-export,./lib/maintenance-review.mjs,submodules/create-yss-harness-dev/template/scripts/lib/maintenance-review.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-harness-dev/template/scripts/verify-maintenance-intensity-scenarios,17,scripts-literal,scripts/fixtures/maintenance-review/maintenance-review-request-only.md,submodules/create-yss-harness-dev/template/scripts/fixtures/maintenance-review/maintenance-review-request-only.md,resolved-file,lexical-reference-candidate
submodules/create-yss-harness-dev/template/scripts/verify-maintenance-intensity-scenarios,18,scripts-literal,scripts/fixtures/maintenance-review/maintenance-focused-review-approved.md,submodules/create-yss-harness-dev/template/scripts/fixtures/maintenance-review/maintenance-focused-review-approved.md,resolved-file,lexical-reference-candidate
submodules/create-yss-harness-dev/template/scripts/verify-maintenance-intensity-scenarios,19,scripts-literal,scripts/fixtures/maintenance-review/maintenance-review/formal-review-record.yaml,submodules/create-yss-harness-dev/template/scripts/fixtures/maintenance-review/maintenance-review/formal-review-record.yaml,resolved-file,lexical-reference-candidate
submodules/create-yss-harness-dev/template/scripts/verify-maintenance-intensity-scenarios,20,scripts-literal,scripts/fixtures/maintenance-review/maintenance-review/formal-review-same-actor.yaml,submodules/create-yss-harness-dev/template/scripts/fixtures/maintenance-review/maintenance-review/formal-review-same-actor.yaml,resolved-file,lexical-reference-candidate
submodules/create-yss-harness-dev/template/scripts/verify-maintenance-intensity-scenarios,21,scripts-literal,scripts/fixtures/maintenance-review/maintenance-review/formal-review-wrong-digest.yaml,submodules/create-yss-harness-dev/template/scripts/fixtures/maintenance-review/maintenance-review/formal-review-wrong-digest.yaml,resolved-file,lexical-reference-candidate
submodules/create-yss-harness-dev/template/scripts/verify-maintenance-intensity-scenarios,22,scripts-literal,scripts/fixtures/maintenance-review/maintenance-formal-review-negative.md,submodules/create-yss-harness-dev/template/scripts/fixtures/maintenance-review/maintenance-formal-review-negative.md,resolved-file,lexical-reference-candidate
submodules/create-yss-harness-dev/template/scripts/verify-maintenance-intensity-scenarios,23,scripts-literal,scripts/fixtures/maintenance-review/maintenance-review/formal-review-negative-record.yaml,submodules/create-yss-harness-dev/template/scripts/fixtures/maintenance-review/maintenance-review/formal-review-negative-record.yaml,resolved-file,lexical-reference-candidate
submodules/create-yss-harness-dev/template/scripts/verify-maintenance-intensity-scenarios,24,scripts-literal,scripts/fixtures/maintenance-review/maintenance-review/formal-review-open-finding.yaml,submodules/create-yss-harness-dev/template/scripts/fixtures/maintenance-review/maintenance-review/formal-review-open-finding.yaml,resolved-file,lexical-reference-candidate
submodules/create-yss-harness-dev/template/scripts/verify-maintenance-intensity-scenarios,25,scripts-literal,scripts/fixtures/maintenance-review/maintenance-review/formal-review-invalid-task.yaml,submodules/create-yss-harness-dev/template/scripts/fixtures/maintenance-review/maintenance-review/formal-review-invalid-task.yaml,resolved-file,lexical-reference-candidate
submodules/create-yss-harness-dev/template/scripts/verify-maintenance-review-record,2,import-export,node:util,,external-module,lexical-reference-candidate
submodules/create-yss-harness-dev/template/scripts/verify-maintenance-review-record,3,import-export,./lib/maintenance-review.mjs,submodules/create-yss-harness-dev/template/scripts/lib/maintenance-review.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-harness-dev/template/scripts/verify-maintenance-review-record,11,scripts-literal,scripts/verify-maintenance-review-record,submodules/create-yss-harness-dev/template/scripts/verify-maintenance-review-record,resolved-file,lexical-reference-candidate
submodules/create-yss-harness-dev/template/scripts/verify-matt-yss-integration-scenarios,2,import-export,./lib/scenario-checks.mjs,submodules/create-yss-harness-dev/template/scripts/lib/scenario-checks.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-harness-dev/template/scripts/verify-openapi-json-handoff-scenarios,2,import-export,./lib/scenario-checks.mjs,submodules/create-yss-harness-dev/template/scripts/lib/scenario-checks.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-harness-dev/template/scripts/verify-openapi-yaml-first-scenarios,2,import-export,./lib/scenario-checks.mjs,submodules/create-yss-harness-dev/template/scripts/lib/scenario-checks.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-harness-dev/template/scripts/verify-prototype-backend-scaffold-scenarios,2,import-export,./lib/scenario-checks.mjs,submodules/create-yss-harness-dev/template/scripts/lib/scenario-checks.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-harness-dev/template/scripts/verify-repository-scope-scenarios,2,import-export,node:fs,,external-module,lexical-reference-candidate
submodules/create-yss-harness-dev/template/scripts/verify-repository-scope-scenarios,3,import-export,node:path,,external-module,lexical-reference-candidate
submodules/create-yss-harness-dev/template/scripts/verify-repository-scope-scenarios,4,import-export,node:url,,external-module,lexical-reference-candidate
submodules/create-yss-harness-dev/template/scripts/verify-repository-scope-scenarios,5,import-export,./lib/repository-scope-policy.mjs,submodules/create-yss-harness-dev/template/scripts/lib/repository-scope-policy.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-harness-dev/template/scripts/verify-repository-scope-scenarios,20,import-export,./lib/git-submodule-fixtures.mjs,submodules/create-yss-harness-dev/template/scripts/lib/git-submodule-fixtures.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-harness-dev/template/scripts/verify-repository-scope-scenarios,223,scripts-literal,.agents/skills/yss-ddd-scaffold-generator/scripts/generate_scaffold.mjs,submodules/create-yss-harness-dev/template/.agents/skills/yss-ddd-scaffold-generator/scripts/generate_scaffold.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-harness-dev/template/scripts/verify-repository-scope-scenarios,224,scripts-literal,.agents/skills/yss-ddd-scaffold-generator/scripts/generate_scaffold.mjs,submodules/create-yss-harness-dev/template/.agents/skills/yss-ddd-scaffold-generator/scripts/generate_scaffold.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-harness-dev/template/scripts/verify-retired-skill-ids,2,import-export,node:child_process,,external-module,lexical-reference-candidate
submodules/create-yss-harness-dev/template/scripts/verify-retired-skill-ids,3,import-export,node:fs,,external-module,lexical-reference-candidate
submodules/create-yss-harness-dev/template/scripts/verify-retired-skill-ids,4,import-export,node:path,,external-module,lexical-reference-candidate
submodules/create-yss-harness-dev/template/scripts/verify-retired-skill-ids,5,import-export,./lib/skill-supply-chain.mjs,submodules/create-yss-harness-dev/template/scripts/lib/skill-supply-chain.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-harness-dev/template/scripts/verify-retired-skill-ids,14,scripts-literal,scripts/verify-retired-skill-ids,submodules/create-yss-harness-dev/template/scripts/verify-retired-skill-ids,resolved-file,lexical-reference-candidate
submodules/create-yss-harness-dev/template/scripts/verify-retired-skill-ids,15,scripts-literal,scripts/lib/skill-supply-chain.mjs,submodules/create-yss-harness-dev/template/scripts/lib/skill-supply-chain.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-harness-dev/template/scripts/verify-retired-skill-ids,16,scripts-literal,scripts/lib/implementation-contract-compiler.mjs,submodules/create-yss-harness-dev/template/scripts/lib/implementation-contract-compiler.mjs,resolved-file,lexical-reference-candidate
submodules/create-yss-harness-dev/template/scripts/verify-scaffold-architecture-decision-scenarios,2,import-export,node:assert/strict,,external-module,lexical-reference-candidate
submodules/create-yss-harness-dev/template/scripts/verify-scaffold-architecture-decision-scenarios,3,import-export,node:child_process,,external-module,lexical-reference-candidate
submodules/create-yss-harness-dev/template/scripts/verify-scaffold-architecture-decision-scenarios,4,import-export,node:fs,,external-module,lexical-reference-candidate
submodules/create-yss-harness-dev/template/scripts/verify-scaffold-architecture-decision-scenarios,5,import-export,node:os,,external-module,lexical-reference-candidate
